Frame,Visibility,X,Y
1655,1,578,215
1656,1,573,213
1657,1,570,215
1658,1,565,215
1659,1,563,216
1660,1,561,216
1661,1,555,216
1662,1,553,218
1663,1,550,221
1664,1,543,225
1665,1,548,226
1666,1,541,228
1667,1,536,230
1668,0,0,0
1669,1,525,235
1670,1,518,236
1671,1,515,243
1672,1,510,248
1673,1,501,255
1674,0,0,0
1675,1,490,268
1676,1,485,273
1677,0,0,0
1678,1,484,262
1679,1,484,256
1680,0,0,0
1681,0,0,0
1682,0,0,0
1683,1,483,233
1684,1,486,215
1685,1,493,196
1686,1,508,173
1687,1,516,143
1688,1,521,125
1689,1,528,111
1690,1,541,86
1691,1,551,65
1692,1,555,45
1693,1,561,30
1694,1,567,15
1695,1,580,13
1696,1,445,338
1697,1,446,341
1698,1,450,345
1699,1,454,349
1700,1,458,353
1701,0,0,0
1702,0,0,0
1703,1,460,375
1704,1,466,385
1705,1,465,395
1706,0,0,0
1707,0,0,0
1708,1,487,423
1709,1,494,432
1710,1,501,441
1711,1,521,438
1712,1,541,436
1713,1,562,434
1714,1,582,431
1715,1,602,428
1716,1,622,426
1717,1,643,424
1718,1,663,421
1719,1,683,418
1720,0,0,0
1721,0,0,0
1722,0,0,0
1723,0,0,0
1724,0,0,0
1725,0,0,0
1726,0,0,0
1727,0,0,0
1728,0,0,0
1729,0,0,0
1730,0,0,0
1731,0,0,0
1732,1,946,386
1733,1,948,386
1734,1,951,380
1735,1,951,376
1736,1,957,380
1737,1,962,376
1738,1,966,372
1739,1,971,368
1740,1,903,325
1741,1,936,340
1742,1,969,355
1743,1,1002,370
1744,1,1005,367
1745,1,1010,367
1746,1,1014,365
1747,1,1018,364
1748,1,1022,362
1749,1,1026,361
1750,1,1030,359
1751,1,1034,358
1752,1,1038,356
1753,1,1042,355
1754,1,1046,353
1755,0,0,0
1756,0,0,0
1757,0,0,0
1758,0,0,0
1759,0,0,0
1760,0,0,0
1761,0,0,0
1762,0,0,0
1763,0,0,0
1764,0,0,0
1765,0,0,0
1766,0,0,0
1767,0,0,0
1768,0,0,0
1769,0,0,0
1770,1,1111,328
1771,1,1123,283
1772,1,1135,237
1773,1,1147,192
1774,1,1159,146
1775,1,1171,101
1776,1,1183,55
1777,1,1195,10
1778,1,1205,21
1779,1,1211,33
1780,1,1218,48
1781,1,1226,58
1782,1,1231,73
1783,1,1235,96
1784,1,1240,118
1785,0,0,0
1786,1,1258,150
1787,1,1258,166
1788,0,0,0
1789,1,1263,201
1790,1,1263,225
1791,1,1268,230
1792,1,1267,320
1793,1,1265,320
1794,0,0,0
1795,1,1268,246
1796,1,1261,225
1797,1,1255,215
1798,1,1250,197
1799,1,1247,172
1800,1,1246,153
1801,1,1236,131
1802,1,1230,111
1803,1,1220,95
1804,1,1211,73
1805,1,1205,60
1806,1,1196,41
1807,1,1190,20
1808,1,1186,15
1809,1,1170,26
1810,1,1154,38
1811,1,1138,49
1812,1,1122,61
1813,1,1105,72
1814,1,1089,84
1815,1,1073,95
1816,1,1057,107
1817,1,1041,118
1818,0,0,0
1819,0,0,0
1820,0,0,0
1821,0,0,0
1822,0,0,0
1823,0,0,0
1824,0,0,0
1825,0,0,0
1826,0,0,0
1827,0,0,0
1828,0,0,0
1829,0,0,0
1830,0,0,0
1831,0,0,0
1832,0,0,0
1833,0,0,0
1834,0,0,0
1835,0,0,0
1836,0,0,0
1837,0,0,0
1838,0,0,0
1839,0,0,0
1840,0,0,0
1841,0,0,0
1842,0,0,0
1843,0,0,0
1844,0,0,0
1845,1,590,440
1846,1,590,430
1847,1,595,418
1848,1,590,410
1849,1,583,410
1850,1,583,405
1851,1,582,399
1852,1,580,393
1853,1,576,390
1854,1,575,383
1855,1,571,378
1856,1,561,368
1857,1,551,358
1858,1,548,361
1859,1,557,367
1860,1,567,372
1861,1,576,378
1862,1,578,385
1863,1,596,386
1864,1,600,395
1865,1,598,403
1866,1,606,416
1867,1,616,415
1868,1,621,405
1869,1,626,396
1870,1,631,386
1871,1,636,377
1872,1,641,367
1873,1,646,358
1874,1,651,348
1875,1,656,338
1876,1,661,329
1877,0,0,0
1878,0,0,0
1879,0,0,0
1880,0,0,0
1881,1,686,281
1882,1,681,275
1883,1,675,261
1884,1,678,258
1885,0,0,0
1886,1,670,230
1887,1,670,230
1888,1,667,227
1889,1,667,227
1890,1,730,10
1891,1,728,11
1892,1,726,20
1893,1,716,38
1894,1,716,48
1895,1,711,61
1896,1,710,73
1897,1,703,90
1898,1,700,100
1899,1,695,116
1900,1,695,125
1901,1,686,146
1902,1,683,163
1903,1,678,180
1904,1,675,195
1905,1,675,190
1906,1,671,190
1907,1,668,190
1908,1,662,192
1909,1,663,193
1910,1,661,191
1911,1,660,191
1912,1,658,191
1913,1,655,193
1914,1,653,195
1915,1,650,196
1916,1,648,200
1917,1,645,201
1918,1,645,203
1919,1,645,205
1920,1,643,210
1921,1,641,216
1922,1,638,218
1923,1,636,220
1924,1,635,223
1925,1,633,225
1926,1,631,230
1927,1,630,233
1928,1,630,241
1929,1,628,243
1930,1,626,248
1931,1,625,251
1932,1,625,256
1933,1,623,261
1934,1,620,270
1935,1,620,273
1936,1,620,276
1937,1,620,281
1938,1,618,285
1939,1,618,288
1940,1,615,295
1941,1,615,300
1942,1,615,306
1943,1,615,311
1944,1,620,315
1945,0,0,0
1946,1,610,326
1947,1,610,330
1948,1,608,333
1949,1,608,331
1950,1,606,340
1951,1,605,338
1952,1,605,331
1953,1,603,321
1954,1,606,308
1955,1,606,300
1956,1,606,295
1957,1,608,285
1958,1,608,278
1959,1,608,271
1960,1,610,263
1961,1,608,258
1962,1,610,251
1963,1,610,245
1964,1,610,235
1965,1,615,235
1966,1,613,230
1967,1,613,226
1968,1,613,218
1969,1,613,215
1970,1,616,206
1971,1,616,203
1972,1,616,195
1973,1,615,191
1974,1,616,181
1975,1,618,178
1976,1,616,175
1977,1,616,171
1978,1,616,168
1979,1,616,166
1980,1,618,163
1981,0,0,0
1982,1,620,151
1983,1,620,150
1984,1,621,148
1985,1,621,145
1986,1,621,141
1987,1,621,138
1988,1,621,135
1989,1,625,133
1990,1,623,128
1991,1,625,128
1992,1,623,126
1993,1,623,123
1994,1,623,123
1995,0,0,0
1996,0,0,0
1997,1,628,125
1998,1,628,116
1999,1,630,118
2000,1,626,115
2001,1,628,116
2002,1,628,118
2003,1,628,116
2004,1,630,115
2005,1,630,120
2006,1,630,118
2007,1,630,120
2008,1,631,121
2009,0,0,0
2010,1,633,128
2011,1,633,126
2012,1,633,130
2013,0,0,0
2014,1,630,130
2015,1,632,132
2016,1,635,135
2017,1,635,138
2018,1,636,143
2019,1,636,145
2020,1,636,150
2021,1,636,151
2022,1,635,155
2023,1,635,160
2024,1,636,165
2025,1,636,170
2026,1,640,171
2027,1,640,178
2028,1,641,180
2029,1,640,185
2030,1,641,188
2031,1,641,195
2032,1,643,201
2033,1,643,206
2034,1,643,215
2035,1,645,218
2036,1,645,225
2037,1,645,231
2038,1,645,236
2039,1,646,243
2040,1,648,251
2041,1,650,260
2042,1,650,263
2043,1,650,270
2044,1,651,278
2045,1,653,286
2046,1,653,295
2047,1,655,301
2048,1,655,303
2049,1,656,298
2050,1,656,286
2051,1,656,280
2052,1,656,273
2053,1,656,260
2054,1,655,253
2055,1,651,243
2056,1,655,233
2057,1,653,226
2058,1,651,218
2059,1,651,210
2060,1,651,205
2061,1,651,196
2062,1,650,188
2063,1,651,180
2064,1,653,173
2065,1,651,165
2066,1,650,160
2067,1,650,151
2068,1,648,145
2069,1,646,140
2070,1,646,136
2071,1,650,130
2072,1,650,126
2073,1,650,120
2074,1,650,115
2075,1,650,110
2076,1,648,108
2077,1,648,101
2078,1,646,100
2079,1,648,95
2080,1,646,91
2081,1,646,88
2082,1,645,86
2083,1,645,85
2084,1,643,83
2085,1,645,81
2086,1,645,85
2087,1,646,75
2088,1,646,75
2089,1,646,73
2090,1,646,71
2091,1,645,70
2092,1,645,68
2093,1,645,68
2094,1,645,68
2095,1,645,68
2096,1,645,70
2097,1,646,68
2098,1,645,70
2099,0,0,0
2100,1,643,73
2101,1,643,71
2102,1,643,73
2103,1,645,73
2104,1,643,73
2105,0,0,0
2106,0,0,0
2107,1,643,81
2108,1,643,83
2109,1,643,83
2110,1,641,85
2111,1,641,86
2112,1,641,90
2113,1,641,93
2114,1,641,96
2115,1,641,103
2116,1,641,108
2117,1,641,108
2118,1,641,108
2119,1,641,110
2120,1,641,113
2121,1,641,120
2122,1,641,125
2123,0,0,0
2124,1,641,136
2125,1,641,143
2126,1,641,148
2127,1,641,155
2128,1,641,163
2129,1,641,170
2130,1,641,173
2131,1,641,180
2132,1,641,188
2133,1,643,193
2134,1,643,200
2135,1,645,205
2136,0,0,0
2137,1,643,220
2138,1,651,225
2139,1,660,230
2140,1,673,231
2141,1,683,236
2142,1,698,241
2143,1,710,246
2144,1,728,255
2145,0,0,0
2146,0,0,0
2147,1,791,275
2148,1,806,285
2149,1,831,301
2150,1,841,305
2151,1,877,320
2152,1,900,326
2153,0,0,0
2154,0,0,0
2155,1,998,386
2156,1,1025,405
2157,0,0,0
2158,1,1085,443
2159,0,0,0
2160,1,1165,490
2161,1,1216,525
2162,1,1248,548
2163,1,1240,545
2164,1,1232,543
2165,1,1224,540
2166,1,1217,537
2167,1,1209,534
2168,1,1201,532
2169,1,1193,529
2170,1,1185,526
2171,1,1177,523
2172,0,0,0
2173,0,0,0
2174,0,0,0
2175,0,0,0
2176,0,0,0
2177,0,0,0
2178,0,0,0
2179,0,0,0
2180,0,0,0
2181,0,0,0
2182,0,0,0
2183,0,0,0
2184,0,0,0
2185,0,0,0
2186,0,0,0
2187,0,0,0
2188,0,0,0
2189,0,0,0
2190,0,0,0
2191,0,0,0
2192,0,0,0
2193,0,0,0
2194,0,0,0
2195,0,0,0
2196,0,0,0
2197,0,0,0
2198,0,0,0
2199,0,0,0
2200,0,0,0
2201,0,0,0
2202,0,0,0
2203,0,0,0
2204,0,0,0
2205,0,0,0
2206,0,0,0
2207,0,0,0
2208,0,0,0
2209,0,0,0
2210,0,0,0
2211,0,0,0
2212,0,0,0
2213,0,0,0
2214,0,0,0
2215,0,0,0
2216,0,0,0
2217,0,0,0
2218,0,0,0
2219,0,0,0
2220,0,0,0
2221,0,0,0
2222,0,0,0
2223,0,0,0
2224,0,0,0
2225,0,0,0
2226,0,0,0
2227,0,0,0
2228,0,0,0
2229,0,0,0
2230,0,0,0
2231,0,0,0
2232,0,0,0
2233,0,0,0
2234,0,0,0
2235,0,0,0
2236,0,0,0
2237,0,0,0
2238,0,0,0
2239,0,0,0
2240,0,0,0
2241,0,0,0
2242,0,0,0
2243,0,0,0
2244,0,0,0
2245,0,0,0
2246,0,0,0
2247,0,0,0
2248,0,0,0
2249,0,0,0
2250,0,0,0
2251,0,0,0
2252,0,0,0
2253,0,0,0
2254,0,0,0
2255,0,0,0
2256,0,0,0
2257,0,0,0
2258,0,0,0
2259,0,0,0
2260,0,0,0
2261,0,0,0
2262,0,0,0
2263,0,0,0
2264,0,0,0
2265,0,0,0
2266,0,0,0
2267,0,0,0
2268,0,0,0
2269,0,0,0
2270,0,0,0
2271,0,0,0
2272,0,0,0
2273,0,0,0
2274,0,0,0
2275,0,0,0
2276,0,0,0
2277,1,347,232
2278,1,327,317
2279,1,1190,457
2280,1,540,71
2281,1,1207,35
2282,1,465,370
2283,1,455,328
2284,1,445,285
2285,1,435,242
2286,1,425,200
2287,1,427,205
2288,1,427,212
2289,1,430,217
2290,1,430,222
2291,1,430,227
2292,1,430,230
2293,1,430,232
2294,1,430,240
2295,1,430,248
2296,1,430,251
2297,1,431,256
2298,1,433,260
2299,1,433,263
2300,1,433,270
2301,1,435,275
2302,1,436,281
2303,1,436,283
2304,1,438,285
2305,1,438,300
2306,1,440,300
2307,1,440,296
2308,1,438,286
2309,1,440,283
2310,0,0,0
2311,1,436,285
2312,1,438,275
2313,1,440,261
2314,1,440,258
2315,1,440,251
2316,1,438,245
2317,1,438,235
2318,1,438,231
2319,1,440,225
2320,1,438,218
2321,1,436,215
2322,1,435,206
2323,1,435,201
2324,1,433,198
2325,1,433,191
2326,1,433,188
2327,1,435,181
2328,1,435,176
2329,1,433,173
2330,1,433,168
2331,1,433,165
2332,1,435,156
2333,1,433,153
2334,1,433,146
2335,1,433,141
2336,1,431,136
2337,1,431,135
2338,1,431,126
2339,1,430,123
2340,0,0,0
2341,1,430,123
2342,1,430,116
2343,1,430,108
2344,1,430,101
2345,1,430,96
2346,1,430,91
2347,1,430,85
2348,1,430,83
2349,1,430,75
2350,1,430,71
2351,1,430,70
2352,1,428,68
2353,1,428,66
2354,1,428,66
2355,1,428,60
2356,1,428,56
2357,1,427,50
2358,1,428,46
2359,1,428,43
2360,1,428,43
2361,1,428,40
2362,1,428,40
2363,1,428,35
2364,1,428,35
2365,1,428,33
2366,1,423,33
2367,0,0,0
2368,0,0,0
2369,0,0,0
2370,0,0,0
2371,1,430,16
2372,1,430,16
2373,0,0,0
2374,0,0,0
2375,0,0,0
2376,0,0,0
2377,0,0,0
2378,0,0,0
2379,0,0,0
2380,0,0,0
2381,0,0,0
2382,0,0,0
2383,0,0,0
2384,0,0,0
2385,0,0,0
2386,0,0,0
2387,0,0,0
2388,0,0,0
2389,0,0,0
2390,0,0,0
2391,0,0,0
2392,0,0,0
2393,0,0,0
2394,0,0,0
2395,0,0,0
2396,0,0,0
2397,1,328,373
2398,1,328,376
2399,1,328,378
2400,1,331,377
2401,1,334,376
2402,1,337,375
2403,1,340,374
2404,1,342,373
2405,1,345,372
2406,1,348,371
2407,1,351,370
2408,1,354,369
2409,0,0,0
2410,0,0,0
2411,0,0,0
2412,0,0,0
2413,0,0,0
2414,0,0,0
2415,0,0,0
2416,0,0,0
2417,1,380,360
2418,1,381,350
2419,1,379,346
2420,1,377,341
2421,1,375,337
2422,1,373,333
2423,1,371,329
2424,1,369,324
2425,1,367,320
2426,1,420,5
2427,1,420,5
2428,1,420,5
2429,1,420,5
2430,1,420,10
2431,1,420,10
2432,1,420,10
2433,1,420,12
2434,1,417,12
2435,1,417,15
2436,1,395,252
2437,1,393,250
2438,1,392,245
2439,1,392,242
2440,0,0,0
2441,0,0,0
2442,0,0,0
2443,0,0,0
2444,0,0,0
2445,0,0,0
2446,0,0,0
2447,0,0,0
2448,1,420,40
2449,1,420,41
2450,1,420,43
2451,0,0,0
2452,0,0,0
2453,0,0,0
2454,0,0,0
2455,0,0,0
2456,0,0,0
2457,1,420,65
2458,1,420,70
2459,1,420,75
2460,1,420,71
2461,1,420,76
2462,1,418,81
2463,1,420,85
2464,1,418,90
2465,1,420,95
2466,1,420,101
2467,1,420,106
2468,1,420,111
2469,1,420,116
2470,1,420,120
2471,1,420,123
2472,1,421,125
2473,1,421,126
2474,1,421,136
2475,1,421,140
2476,1,420,145
2477,1,420,150
2478,1,420,153
2479,1,420,156
2480,1,418,163
2481,1,420,168
2482,1,420,176
2483,1,420,180
2484,1,418,188
2485,1,418,188
2486,1,420,181
2487,1,420,178
2488,1,433,191
2489,1,443,195
2490,0,0,0
2491,1,448,200
2492,1,463,203
2493,1,473,205
2494,1,483,208
2495,1,495,213
2496,1,503,215
2497,1,513,220
2498,1,523,226
2499,1,536,228
2500,1,545,231
2501,1,555,235
2502,1,573,241
2503,0,0,0
2504,1,598,253
2505,1,618,256
2506,1,626,261
2507,1,643,271
2508,1,648,275
2509,0,0,0
2510,1,675,286
2511,1,692,297
2512,1,705,303
2513,1,725,315
2514,0,0,0
2515,1,761,325
2516,0,0,0
2517,0,0,0
2518,1,813,360
2519,1,841,370
2520,1,845,375
2521,0,0,0
2522,1,895,405
2523,1,915,418
2524,0,0,0
2525,0,0,0
2526,1,970,455
2527,1,1025,502
2528,1,1020,490
2529,1,1053,515
2530,0,0,0
2531,0,0,0
2532,0,0,0
2533,1,1175,590
2534,1,1180,572
2535,1,1245,630
2536,0,0,0
2537,1,1266,598
2538,1,1270,602
2539,1,1172,582
2540,1,1073,562
2541,1,975,542
2542,1,877,522
2543,1,778,502
2544,1,680,482
2545,1,582,462
2546,1,483,442
2547,1,385,422
2548,1,385,425
2549,1,387,425
2550,1,387,425
2551,1,387,425
2552,1,387,425
2553,1,390,427
2554,1,390,427
2555,1,390,430
2556,1,419,425
2557,1,448,420
2558,1,478,416
2559,1,507,411
2560,1,536,406
2561,1,565,401
2562,1,594,396
2563,1,624,392
2564,1,653,387
2565,1,682,382
2566,1,435,335
2567,1,435,335
2568,1,435,335
2569,1,435,335
2570,1,435,335
2571,1,432,335
2572,1,432,332
2573,1,432,330
2574,1,465,435
2575,1,427,332
2576,0,0,0
2577,0,0,0
2578,0,0,0
2579,0,0,0
2580,0,0,0
2581,0,0,0
2582,0,0,0
2583,0,0,0
2584,0,0,0
2585,0,0,0
2586,0,0,0
2587,0,0,0
2588,0,0,0
2589,0,0,0
2590,0,0,0
2591,0,0,0
2592,0,0,0
2593,1,422,317
2594,1,422,317
2595,1,422,317
2596,1,422,315
2597,1,422,317
2598,1,476,319
2599,1,530,321
2600,1,585,323
2601,1,639,325
2602,1,693,327
2603,1,747,329
2604,1,802,331
2605,1,856,333
2606,1,910,335
2607,1,910,331
2608,1,904,336
2609,1,898,341
2610,1,892,346
2611,1,886,350
2612,1,880,355
2613,1,874,360
2614,1,868,365
2615,1,862,370
2616,1,860,367
2617,1,862,367
2618,1,860,367
2619,1,847,366
2620,1,833,365
2621,1,820,363
2622,1,807,362
2623,1,794,361
2624,1,780,360
2625,1,767,359
2626,1,754,357
2627,1,740,356
2628,1,727,355
2629,1,727,352
2630,1,727,352
2631,1,727,350
2632,1,725,350
2633,1,725,350
2634,1,722,350
2635,1,722,347
2636,1,720,347
2637,1,718,347
2638,1,715,347
2639,1,713,347
2640,1,710,347
2641,1,708,347
2642,1,706,347
2643,1,703,348
2644,1,701,348
2645,1,699,348
2646,0,0,0
2647,0,0,0
2648,0,0,0
2649,0,0,0
2650,0,0,0
2651,0,0,0
2652,0,0,0
2653,0,0,0
2654,0,0,0
2655,0,0,0
2656,0,0,0
2657,0,0,0
2658,0,0,0
2659,0,0,0
2660,0,0,0
2661,0,0,0
2662,0,0,0
2663,0,0,0
2664,0,0,0
2665,0,0,0
2666,0,0,0
2667,0,0,0
2668,0,0,0
2669,0,0,0
2670,0,0,0
2671,0,0,0
2672,0,0,0
2673,0,0,0
2674,0,0,0
2675,0,0,0
2676,0,0,0
2677,0,0,0
2678,0,0,0
2679,0,0,0
2680,0,0,0
2681,0,0,0
2682,0,0,0
2683,0,0,0
2684,0,0,0
2685,0,0,0
2686,0,0,0
2687,0,0,0
2688,0,0,0
2689,0,0,0
2690,0,0,0
2691,0,0,0
2692,0,0,0
2693,0,0,0
2694,0,0,0
2695,0,0,0
2696,0,0,0
2697,0,0,0
2698,0,0,0
2699,0,0,0
2700,0,0,0
2701,0,0,0
2702,0,0,0
2703,0,0,0
2704,0,0,0
2705,0,0,0
2706,0,0,0
2707,0,0,0
2708,0,0,0
2709,0,0,0
2710,0,0,0
2711,0,0,0
2712,0,0,0
2713,0,0,0
2714,0,0,0
2715,0,0,0
2716,0,0,0
2717,0,0,0
2718,0,0,0
2719,0,0,0
2720,0,0,0
2721,0,0,0
2722,0,0,0
2723,0,0,0
2724,0,0,0
2725,0,0,0
2726,0,0,0
2727,0,0,0
2728,0,0,0
2729,0,0,0
2730,0,0,0
2731,0,0,0
2732,0,0,0
2733,0,0,0
2734,0,0,0
2735,0,0,0
2736,0,0,0
2737,0,0,0
2738,0,0,0
2739,0,0,0
2740,0,0,0
2741,0,0,0
2742,0,0,0
2743,0,0,0
2744,0,0,0
2745,1,461,356
2746,1,461,355
2747,1,463,355
2748,1,463,351
2749,1,463,350
2750,1,463,350
2751,1,463,350
2752,1,463,340
2753,1,461,340
2754,0,0,0
2755,0,0,0
2756,0,0,0
2757,0,0,0
2758,0,0,0
2759,0,0,0
2760,1,463,301
2761,1,460,296
2762,1,461,290
2763,1,461,285
2764,1,460,276
2765,1,460,270
2766,1,461,263
2767,1,461,256
2768,1,460,251
2769,1,461,245
2770,1,460,241
2771,1,460,233
2772,1,460,228
2773,1,460,223
2774,1,458,220
2775,1,458,216
2776,0,0,0
2777,0,0,0
2778,0,0,0
2779,0,0,0
2780,0,0,0
2781,1,458,188
2782,1,458,181
2783,1,456,180
2784,1,458,176
2785,1,456,173
2786,1,456,170
2787,1,456,168
2788,1,455,165
2789,1,455,165
2790,1,455,161
2791,1,455,157
2792,1,453,151
2793,1,455,151
2794,1,455,146
2795,1,453,145
2796,1,453,141
2797,1,455,140
2798,1,453,140
2799,1,455,140
2800,1,455,137
2801,1,455,135
2802,1,455,132
2803,1,455,132
2804,1,455,130
2805,1,455,132
2806,1,452,132
2807,1,452,130
2808,1,455,130
2809,1,452,130
2810,1,452,130
2811,1,452,130
2812,1,452,130
2813,1,452,130
2814,1,452,132
2815,1,452,132
2816,1,455,132
2817,1,452,135
2818,1,452,135
2819,1,452,135
2820,1,450,138
2821,1,452,137
2822,1,452,137
2823,1,452,140
2824,1,451,141
2825,1,452,145
2826,1,450,141
2827,1,450,143
2828,1,450,150
2829,1,450,150
2830,1,450,152
2831,1,450,155
2832,1,450,160
2833,1,450,161
2834,1,450,165
2835,1,448,171
2836,1,448,173
2837,1,448,176
2838,1,448,180
2839,1,448,180
2840,1,447,185
2841,1,448,188
2842,1,446,191
2843,1,448,196
2844,1,448,201
2845,1,448,206
2846,1,448,210
2847,1,448,215
2848,1,448,220
2849,1,450,225
2850,1,446,228
2851,1,446,230
2852,1,445,235
2853,0,0,0
2854,0,0,0
2855,0,0,0
2856,1,448,256
2857,1,446,258
2858,1,446,258
2859,1,446,255
2860,1,445,250
2861,1,445,245
2862,1,445,241
2863,1,443,233
2864,1,443,230
2865,0,0,0
2866,0,0,0
2867,1,446,226
2868,1,445,223
2869,1,446,220
2870,1,445,220
2871,1,445,220
2872,1,445,220
2873,1,443,221
2874,1,441,221
2875,1,441,221
2876,1,438,221
2877,1,438,223
2878,1,438,225
2879,1,438,228
2880,1,438,230
2881,1,438,231
2882,1,436,235
2883,1,436,240
2884,1,436,241
2885,1,436,243
2886,1,435,246
2887,1,433,250
2888,1,431,255
2889,1,431,258
2890,1,431,261
2891,1,431,268
2892,1,430,273
2893,1,428,283
2894,1,428,288
2895,1,428,295
2896,1,426,300
2897,1,426,311
2898,1,425,323
2899,1,426,330
2900,1,426,338
2901,1,423,356
2902,1,426,356
2903,1,421,361
2904,1,421,356
2905,1,419,349
2906,1,418,342
2907,1,416,335
2908,1,413,336
2909,1,410,338
2910,1,431,408
2911,1,430,393
2912,1,435,370
2913,1,438,350
2914,1,441,333
2915,1,446,310
2916,0,0,0
2917,0,0,0
2918,1,456,251
2919,1,461,235
2920,1,465,216
2921,1,468,198
2922,1,470,180
2923,1,473,166
2924,1,475,150
2925,0,0,0
2926,1,485,126
2927,1,490,110
2928,1,493,96
2929,1,493,81
2930,1,498,71
2931,1,500,58
2932,1,503,50
2933,1,508,40
2934,1,510,31
2935,1,515,16
2936,1,516,11
2937,1,518,8
2938,1,512,10
2939,1,512,35
2940,1,512,60
2941,1,512,85
2942,1,513,111
2943,1,513,136
2944,1,513,161
2945,1,513,186
2946,1,513,211
2947,1,513,236
2948,0,0,0
2949,0,0,0
2950,0,0,0
2951,0,0,0
2952,0,0,0
2953,0,0,0
2954,0,0,0
2955,0,0,0
2956,0,0,0
2957,1,515,488
2958,1,520,473
2959,1,525,458
2960,1,530,443
2961,1,534,428
2962,1,539,413
2963,1,544,397
2964,1,549,382
2965,1,554,367
2966,1,559,352
2967,0,0,0
2968,0,0,0
2969,0,0,0
2970,0,0,0
2971,0,0,0
2972,0,0,0
2973,0,0,0
2974,0,0,0
2975,0,0,0
2976,0,0,0
2977,0,0,0
2978,0,0,0
2979,0,0,0
2980,0,0,0
2981,0,0,0
2982,0,0,0
2983,0,0,0
2984,0,0,0
2985,0,0,0
2986,0,0,0
2987,0,0,0
2988,0,0,0
2989,1,671,5
2990,0,0,0
2991,1,673,16
2992,1,673,21
2993,1,676,33
2994,1,680,41
2995,1,681,48
2996,1,683,58
2997,1,686,71
2998,1,688,80
2999,1,688,88
3000,1,693,98
3001,1,695,108
3002,1,696,116
3003,1,700,125
3004,1,698,136
3005,1,701,150
3006,1,705,163
3007,1,706,173
3008,1,710,183
3009,1,710,198
3010,1,711,208
3011,1,713,220
3012,1,716,235
3013,1,721,245
3014,1,723,260
3015,1,726,273
3016,1,728,286
3017,1,730,283
3018,1,726,268
3019,1,725,251
3020,1,721,236
3021,1,721,223
3022,1,716,210
3023,1,716,203
3024,1,716,190
3025,1,713,175
3026,1,711,161
3027,1,708,148
3028,1,706,138
3029,1,705,128
3030,1,705,120
3031,1,701,110
3032,1,698,101
3033,1,698,90
3034,1,696,81
3035,1,696,73
3036,1,695,66
3037,1,695,58
3038,0,0,0
3039,1,690,46
3040,1,688,41
3041,1,686,36
3042,1,685,31
3043,1,685,28
3044,0,0,0
3045,1,681,18
3046,1,681,11
3047,1,728,333
3048,1,728,336
3049,1,726,338
3050,1,725,338
3051,0,0,0
3052,1,418,406
3053,1,415,405
3054,1,421,391
3055,1,421,383
3056,0,0,0
3057,0,0,0
3058,0,0,0
3059,1,420,358
3060,1,430,348
3061,1,430,348
3062,1,431,348
3063,1,433,350
3064,1,436,351
3065,1,438,355
3066,1,441,361
3067,1,443,368
3068,1,446,375
3069,1,446,381
3070,0,0,0
3071,0,0,0
3072,1,465,416
3073,0,0,0
3074,0,0,0
3075,0,0,0
3076,0,0,0
3077,0,0,0
3078,0,0,0
3079,0,0,0
3080,0,0,0
3081,0,0,0
3082,0,0,0
3083,0,0,0
3084,0,0,0
3085,0,0,0
3086,0,0,0
3087,0,0,0
3088,1,620,60
3089,1,618,65
3090,1,615,71
3091,1,613,85
3092,1,611,90
3093,1,611,96
3094,1,610,101
3095,1,608,110
3096,1,606,120
3097,1,606,128
3098,1,603,136
3099,1,603,148
3100,1,603,155
3101,1,600,168
3102,1,600,180
3103,1,598,191
3104,1,596,201
3105,0,0,0
3106,1,592,205
3107,1,595,210
3108,1,587,207
3109,1,587,207
3110,1,585,210
3111,1,588,213
3112,1,582,210
3113,1,583,216
3114,1,583,220
3115,1,581,223
3116,1,580,228
3117,1,578,231
3118,1,578,233
3119,1,576,235
3120,1,570,243
3121,1,568,246
3122,1,566,251
3123,1,565,255
3124,1,563,260
3125,1,563,268
3126,1,561,270
3127,1,560,275
3128,1,558,280
3129,1,556,285
3130,1,556,288
3131,1,555,295
3132,1,555,296
3133,1,555,301
3134,0,0,0
3135,1,550,275
3136,1,546,271
3137,1,548,256
3138,1,546,245
3139,1,546,233
3140,1,548,226
3141,1,548,218
3142,1,546,208
3143,1,546,203
3144,1,546,195
3145,1,545,188
3146,1,545,178
3147,1,543,170
3148,1,543,163
3149,1,541,155
3150,1,540,155
3151,1,540,148
3152,1,540,141
3153,1,538,135
3154,1,538,126
3155,1,538,121
3156,1,538,116
3157,1,536,110
3158,1,536,103
3159,1,536,100
3160,1,536,95
3161,1,535,93
3162,1,533,90
3163,1,531,86
3164,1,530,85
3165,1,530,81
3166,0,0,0
3167,1,535,71
3168,1,535,71
3169,1,535,70
3170,1,535,70
3171,1,535,68
3172,1,535,68
3173,1,535,66
3174,1,530,68
3175,1,530,66
3176,1,525,70
3177,1,530,92
3178,1,530,92
3179,1,530,92
3180,1,528,85
3181,1,526,86
3182,1,526,90
3183,1,526,91
3184,1,526,95
3185,1,526,98
3186,1,528,101
3187,1,526,106
3188,1,526,110
3189,1,526,113
3190,1,526,116
3191,1,525,121
3192,1,526,125
3193,1,526,130
3194,1,523,136
3195,1,523,138
3196,1,523,141
3197,1,523,146
3198,1,523,150
